"seed";"a";"b";"c";"d";"rho1";"rho2";"err1";"err2";"flipped"
31749;50;16;0.4;1;0.923;0.942;FALSE;FALSE;"NOT-flipped"
31910;50;16;0.4;1;0.871;0.893;FALSE;FALSE;"NOT-flipped"
32017;50;16;0.4;1;0.884;0.949;FALSE;FALSE;"NOT-flipped"
32060;50;16;0.4;1;0.903;0.902;FALSE;FALSE;"NOT-flipped"
32478;50;16;0.4;1;0.926;0.91;FALSE;FALSE;"NOT-flipped"
33064;50;16;0.4;1;0.941;0.926;FALSE;FALSE;"NOT-flipped"
33343;50;16;0.4;1;0.901;0.908;FALSE;FALSE;"NOT-flipped"
33386;50;16;0.4;1;0.891;0.928;FALSE;FALSE;"NOT-flipped"
33626;50;16;0.4;1;0.882;0.892;FALSE;FALSE;"NOT-flipped"
34460;50;16;0.4;1;0.955;0.94;FALSE;FALSE;"NOT-flipped"
34556;50;16;0.4;1;0.904;0.932;FALSE;FALSE;"NOT-flipped"
34577;50;16;0.4;1;0.9;0.877;FALSE;FALSE;"NOT-flipped"
34677;50;16;0.4;1;0.935;0.904;FALSE;FALSE;"NOT-flipped"
34696;50;16;0.4;1;0.923;0.958;FALSE;FALSE;"NOT-flipped"
34906;50;16;0.4;1;0.913;0.966;FALSE;FALSE;"NOT-flipped"
35569;50;16;0.4;1;0.893;0.912;FALSE;FALSE;"NOT-flipped"
35585;50;16;0.4;1;0.945;0.925;FALSE;FALSE;"NOT-flipped"
35647;50;16;0.4;1;0.933;0.961;FALSE;FALSE;"NOT-flipped"
35690;50;16;0.4;1;0.87;0.897;FALSE;FALSE;"NOT-flipped"
35797;50;16;0.4;1;0.906;0.851;FALSE;FALSE;"NOT-flipped"
35889;50;16;0.4;1;0.886;0.905;FALSE;FALSE;"NOT-flipped"
35991;50;16;0.4;1;0.949;0.875;FALSE;FALSE;"flipped"
36011;50;16;0.4;1;0.91;0.939;FALSE;FALSE;"NOT-flipped"
36543;50;16;0.4;1;0.94;0.89;FALSE;FALSE;"NOT-flipped"
36865;50;16;0.4;1;0.9;0.909;FALSE;FALSE;"NOT-flipped"
36945;50;16;0.4;1;0.963;0.943;FALSE;FALSE;"flipped"
36978;50;16;0.4;1;0.925;0.922;FALSE;FALSE;"NOT-flipped"
37134;50;16;0.4;1;0.913;0.94;FALSE;FALSE;"NOT-flipped"
37434;50;16;0.4;1;0.889;0.884;FALSE;FALSE;"NOT-flipped"
38571;50;16;0.4;1;0.879;0.883;FALSE;FALSE;"NOT-flipped"
38602;50;16;0.4;1;0.906;0.968;FALSE;FALSE;"NOT-flipped"
38942;50;16;0.4;1;0.924;0.937;FALSE;FALSE;"NOT-flipped"
38950;50;16;0.4;1;0.942;0.923;FALSE;FALSE;"NOT-flipped"
39671;50;16;0.4;1;0.937;0.931;FALSE;FALSE;"NOT-flipped"
39726;50;16;0.4;1;0.897;0.862;FALSE;FALSE;"NOT-flipped"
39727;50;16;0.4;1;0.921;0.95;FALSE;FALSE;"NOT-flipped"
39756;50;16;0.4;1;0.963;0.945;FALSE;FALSE;"NOT-flipped"
39800;50;16;0.4;1;0.893;0.922;FALSE;FALSE;"NOT-flipped"
39985;50;16;0.4;1;0.943;0.925;FALSE;FALSE;"NOT-flipped"
40149;50;16;0.4;1;0.946;0.934;FALSE;FALSE;"NOT-flipped"
40580;50;16;0.4;1;0.936;0.886;FALSE;FALSE;"NOT-flipped"
40691;50;16;0.4;1;0.885;0.896;FALSE;FALSE;"NOT-flipped"
40862;50;16;0.4;1;0.894;0.945;FALSE;FALSE;"NOT-flipped"
40884;50;16;0.4;1;0.904;0.9;FALSE;FALSE;"NOT-flipped"
40922;50;16;0.4;1;0.938;0.929;FALSE;FALSE;"NOT-flipped"
40960;50;16;0.4;1;0.871;0.934;FALSE;FALSE;"NOT-flipped"
41113;50;16;0.4;1;0.808;0.871;FALSE;FALSE;"NOT-flipped"
41762;50;16;0.4;1;0.951;0.863;FALSE;FALSE;"flipped"
42095;50;16;0.4;1;0.929;0.868;FALSE;FALSE;"flipped"
42332;50;16;0.4;1;0.947;0.955;FALSE;FALSE;"NOT-flipped"
42362;50;16;0.4;1;0.914;0.903;FALSE;FALSE;"NOT-flipped"
42551;50;16;0.4;1;0.947;0.93;FALSE;FALSE;"NOT-flipped"
42621;50;16;0.4;1;0.944;0.854;FALSE;FALSE;"NOT-flipped"
42801;50;16;0.4;1;0.948;0.922;FALSE;FALSE;"NOT-flipped"
43045;50;16;0.4;1;0.917;0.906;FALSE;FALSE;"NOT-flipped"
43199;50;16;0.4;1;0.925;0.9;FALSE;FALSE;"NOT-flipped"
43246;50;16;0.4;1;0.94;0.909;FALSE;FALSE;"NOT-flipped"
43374;50;16;0.4;1;0.927;0.887;FALSE;FALSE;"NOT-flipped"
43480;50;16;0.4;1;0.932;0.913;FALSE;FALSE;"NOT-flipped"
43650;50;16;0.4;1;0.922;0.892;FALSE;FALSE;"NOT-flipped"
44868;50;16;0.4;1;0.921;0.93;FALSE;FALSE;"NOT-flipped"
45644;50;16;0.4;1;0.927;0.869;FALSE;FALSE;"flipped"
46029;50;16;0.4;1;0.921;0.936;FALSE;FALSE;"NOT-flipped"
46246;50;16;0.4;1;0.936;0.925;FALSE;FALSE;"flipped"
46264;50;16;0.4;1;0.916;0.94;FALSE;FALSE;"NOT-flipped"
46440;50;16;0.4;1;0.942;0.93;FALSE;FALSE;"NOT-flipped"
46531;50;16;0.4;1;0.85;0.945;FALSE;FALSE;"flipped"
46566;50;16;0.4;1;0.949;0.837;FALSE;FALSE;"NOT-flipped"
46633;50;16;0.4;1;0.927;0.895;FALSE;FALSE;"NOT-flipped"
46801;50;16;0.4;1;0.913;0.894;FALSE;FALSE;"NOT-flipped"
46849;50;16;0.4;1;0.886;0.844;FALSE;FALSE;"NOT-flipped"
46998;50;16;0.4;1;0.953;0.909;FALSE;FALSE;"NOT-flipped"
47063;50;16;0.4;1;0.941;0.923;FALSE;FALSE;"NOT-flipped"
47358;50;16;0.4;1;0.904;0.921;FALSE;FALSE;"NOT-flipped"
47413;50;16;0.4;1;0.934;0.894;FALSE;FALSE;"NOT-flipped"
47415;50;16;0.4;1;0.937;0.926;FALSE;FALSE;"NOT-flipped"
47709;50;16;0.4;1;0.929;0.917;FALSE;FALSE;"NOT-flipped"
47917;50;16;0.4;1;0.886;0.916;FALSE;FALSE;"NOT-flipped"
48003;50;16;0.4;1;0.851;0.94;FALSE;FALSE;"NOT-flipped"
48281;50;16;0.4;1;0.885;0.942;FALSE;FALSE;"NOT-flipped"
48334;50;16;0.4;1;0.914;0.894;FALSE;FALSE;"NOT-flipped"
48492;50;16;0.4;1;0.966;0.926;FALSE;FALSE;"NOT-flipped"
48498;50;16;0.4;1;0.914;0.859;FALSE;FALSE;"NOT-flipped"
48715;50;16;0.4;1;0.945;0.939;FALSE;FALSE;"NOT-flipped"
48937;50;16;0.4;1;0.94;0.939;FALSE;FALSE;"NOT-flipped"
49042;50;16;0.4;1;0.926;0.934;FALSE;FALSE;"NOT-flipped"
49216;50;16;0.4;1;0.92;0.922;FALSE;FALSE;"NOT-flipped"
49542;50;16;0.4;1;0.908;0.906;FALSE;FALSE;"NOT-flipped"
49875;50;16;0.4;1;0.931;0.928;FALSE;FALSE;"NOT-flipped"
30279;50;16;0.4;2;0.958;0.941;FALSE;FALSE;"NOT-flipped"
30329;50;16;0.4;2;0.939;0.954;FALSE;FALSE;"NOT-flipped"
30476;50;16;0.4;2;0.95;0.948;FALSE;FALSE;"flipped"
30505;50;16;0.4;2;0.96;0.94;FALSE;FALSE;"NOT-flipped"
30764;50;16;0.4;2;0.943;0.964;FALSE;FALSE;"NOT-flipped"
31017;50;16;0.4;2;0.934;0.938;FALSE;FALSE;"NOT-flipped"
31060;50;16;0.4;2;0.959;0.964;FALSE;FALSE;"NOT-flipped"
31146;50;16;0.4;2;0.959;0.946;FALSE;FALSE;"NOT-flipped"
31453;50;16;0.4;2;0.954;0.972;FALSE;FALSE;"NOT-flipped"
31672;50;16;0.4;2;0.946;0.95;FALSE;FALSE;"NOT-flipped"
31696;50;16;0.4;2;0.953;0.911;FALSE;FALSE;"NOT-flipped"
31749;50;16;0.4;2;0.965;0.98;FALSE;FALSE;"NOT-flipped"
31910;50;16;0.4;2;0.976;0.931;FALSE;FALSE;"flipped"
32017;50;16;0.4;2;0.966;0.973;FALSE;FALSE;"NOT-flipped"
32060;50;16;0.4;2;0.948;0.947;FALSE;FALSE;"NOT-flipped"
32478;50;16;0.4;2;0.966;0.942;FALSE;FALSE;"NOT-flipped"
33064;50;16;0.4;2;0.954;0.972;FALSE;FALSE;"NOT-flipped"
33343;50;16;0.4;2;0.971;0.951;FALSE;FALSE;"NOT-flipped"
33386;50;16;0.4;2;0.97;0.978;FALSE;FALSE;"flipped"
33626;50;16;0.4;2;0.974;0.945;FALSE;FALSE;"NOT-flipped"
34460;50;16;0.4;2;0.94;0.976;FALSE;FALSE;"NOT-flipped"
34556;50;16;0.4;2;0.952;0.954;FALSE;FALSE;"NOT-flipped"
34577;50;16;0.4;2;0.952;0.966;FALSE;FALSE;"NOT-flipped"
34677;50;16;0.4;2;0.945;0.96;FALSE;FALSE;"NOT-flipped"
34696;50;16;0.4;2;0.951;0.954;FALSE;FALSE;"NOT-flipped"
34906;50;16;0.4;2;0.949;0.946;FALSE;FALSE;"NOT-flipped"
35569;50;16;0.4;2;0.96;0.95;FALSE;FALSE;"NOT-flipped"
35585;50;16;0.4;2;0.966;0.975;FALSE;FALSE;"NOT-flipped"
35647;50;16;0.4;2;0.947;0.934;FALSE;FALSE;"NOT-flipped"
35690;50;16;0.4;2;0.976;0.944;FALSE;FALSE;"NOT-flipped"
35797;50;16;0.4;2;0.943;0.949;FALSE;FALSE;"NOT-flipped"
35889;50;16;0.4;2;0.951;0.954;FALSE;FALSE;"NOT-flipped"
35991;50;16;0.4;2;0.97;0.959;FALSE;FALSE;"NOT-flipped"
36011;50;16;0.4;2;0.967;0.922;FALSE;FALSE;"NOT-flipped"
36543;50;16;0.4;2;0.962;0.96;FALSE;FALSE;"NOT-flipped"
36865;50;16;0.4;2;0.939;0.938;FALSE;FALSE;"NOT-flipped"
36945;50;16;0.4;2;0.96;0.945;FALSE;FALSE;"NOT-flipped"
36978;50;16;0.4;2;0.943;0.961;FALSE;FALSE;"flipped"
37134;50;16;0.4;2;0.964;0.942;FALSE;FALSE;"NOT-flipped"
37434;50;16;0.4;2;0.939;0.926;FALSE;FALSE;"NOT-flipped"
38571;50;16;0.4;2;0.971;0.965;FALSE;FALSE;"NOT-flipped"
38602;50;16;0.4;2;0.959;0.96;FALSE;FALSE;"flipped"
38942;50;16;0.4;2;0.957;0.966;FALSE;FALSE;"NOT-flipped"
38950;50;16;0.4;2;0.883;0.939;FALSE;FALSE;"NOT-flipped"
39671;50;16;0.4;2;0.959;0.87;FALSE;FALSE;"NOT-flipped"
39726;50;16;0.4;2;0.932;0.944;FALSE;FALSE;"NOT-flipped"
39727;50;16;0.4;2;0.952;0.928;FALSE;FALSE;"NOT-flipped"
39756;50;16;0.4;2;0.949;0.95;FALSE;FALSE;"NOT-flipped"
39800;50;16;0.4;2;0.941;0.966;FALSE;FALSE;"NOT-flipped"
39985;50;16;0.4;2;0.955;0.928;FALSE;FALSE;"NOT-flipped"
40149;50;16;0.4;2;0.948;0.94;FALSE;FALSE;"NOT-flipped"
40580;50;16;0.4;2;0.958;0.946;FALSE;FALSE;"NOT-flipped"
40691;50;16;0.4;2;0.956;0.969;FALSE;FALSE;"NOT-flipped"
40862;50;16;0.4;2;0.953;0.953;FALSE;FALSE;"NOT-flipped"
40884;50;16;0.4;2;0.854;0.896;FALSE;FALSE;"NOT-flipped"
40922;50;16;0.4;2;0.939;0.966;FALSE;FALSE;"flipped"
40960;50;16;0.4;2;0.952;0.96;FALSE;FALSE;"NOT-flipped"
41113;50;16;0.4;2;0.946;0.956;FALSE;FALSE;"NOT-flipped"
41762;50;16;0.4;2;0.954;0.951;FALSE;FALSE;"NOT-flipped"
42095;50;16;0.4;2;0.957;0.947;FALSE;FALSE;"NOT-flipped"
42332;50;16;0.4;2;0.906;0.96;FALSE;FALSE;"NOT-flipped"
42362;50;16;0.4;2;0.964;0.962;FALSE;FALSE;"NOT-flipped"
42551;50;16;0.4;2;0.93;0.968;FALSE;FALSE;"NOT-flipped"
42621;50;16;0.4;2;0.957;0.942;FALSE;FALSE;"flipped"
42801;50;16;0.4;2;0.97;0.975;FALSE;FALSE;"NOT-flipped"
43045;50;16;0.4;2;0.953;0.947;FALSE;FALSE;"NOT-flipped"
43199;50;16;0.4;2;0.961;0.967;FALSE;FALSE;"NOT-flipped"
43246;50;16;0.4;2;0.957;0.961;FALSE;FALSE;"NOT-flipped"
43374;50;16;0.4;2;0.932;0.929;FALSE;FALSE;"NOT-flipped"
43480;50;16;0.4;2;0.95;0.941;FALSE;FALSE;"NOT-flipped"
43650;50;16;0.4;2;0.953;0.909;FALSE;FALSE;"NOT-flipped"
44868;50;16;0.4;2;0.903;0.976;FALSE;FALSE;"NOT-flipped"
45644;50;16;0.4;2;0.935;0.924;FALSE;FALSE;"NOT-flipped"
46029;50;16;0.4;2;0.96;0.958;FALSE;FALSE;"NOT-flipped"
46246;50;16;0.4;2;0.903;0.945;FALSE;FALSE;"NOT-flipped"
46264;50;16;0.4;2;0.939;0.962;FALSE;FALSE;"NOT-flipped"
46440;50;16;0.4;2;0.97;0.922;FALSE;FALSE;"NOT-flipped"
46531;50;16;0.4;2;0.969;0.903;FALSE;FALSE;"NOT-flipped"
46566;50;16;0.4;2;0.954;0.96;FALSE;FALSE;"NOT-flipped"
46633;50;16;0.4;2;0.969;0.974;FALSE;FALSE;"NOT-flipped"
46801;50;16;0.4;2;0.926;0.974;FALSE;FALSE;"flipped"
46849;50;16;0.4;2;0.937;0.952;FALSE;FALSE;"NOT-flipped"
46998;50;16;0.4;2;0.943;0.952;FALSE;FALSE;"NOT-flipped"
47063;50;16;0.4;2;0.944;0.975;FALSE;FALSE;"NOT-flipped"
47358;50;16;0.4;2;0.949;0.959;FALSE;FALSE;"NOT-flipped"
47413;50;16;0.4;2;0.923;0.925;FALSE;FALSE;"NOT-flipped"
47415;50;16;0.4;2;0.974;0.919;FALSE;FALSE;"NOT-flipped"
47709;50;16;0.4;2;0.956;0.941;FALSE;FALSE;"NOT-flipped"
47917;50;16;0.4;2;0.943;0.958;FALSE;FALSE;"NOT-flipped"
48003;50;16;0.4;2;0.974;0.919;FALSE;FALSE;"NOT-flipped"
48281;50;16;0.4;2;0.952;0.932;FALSE;FALSE;"NOT-flipped"
48334;50;16;0.4;2;0.922;0.964;FALSE;FALSE;"NOT-flipped"
48492;50;16;0.4;2;0.936;0.938;FALSE;FALSE;"NOT-flipped"
48498;50;16;0.4;2;0.907;0.944;FALSE;FALSE;"flipped"
48715;50;16;0.4;2;0.969;0.955;FALSE;FALSE;"flipped"
48937;50;16;0.4;2;0.955;0.956;FALSE;FALSE;"NOT-flipped"
49042;50;16;0.4;2;0.946;0.958;FALSE;FALSE;"NOT-flipped"
49216;50;16;0.4;2;0.922;0.92;FALSE;FALSE;"NOT-flipped"
49542;50;16;0.4;2;0.958;0.901;FALSE;FALSE;"NOT-flipped"
49875;50;16;0.4;2;0.933;0.956;FALSE;FALSE;"NOT-flipped"
30279;50;16;0.4;3;0.984;0.981;FALSE;FALSE;"NOT-flipped"
30329;50;16;0.4;3;0.983;0.966;FALSE;FALSE;"NOT-flipped"
30476;50;16;0.4;3;0.979;0.984;FALSE;FALSE;"NOT-flipped"
30505;50;16;0.4;3;0.987;0.98;FALSE;FALSE;"NOT-flipped"
30764;50;16;0.4;3;0.963;0.985;FALSE;FALSE;"NOT-flipped"
31017;50;16;0.4;3;0.96;0.987;FALSE;FALSE;"NOT-flipped"
31060;50;16;0.4;3;0.992;0.977;FALSE;FALSE;"NOT-flipped"
31146;50;16;0.4;3;0.986;0.986;FALSE;FALSE;"NOT-flipped"
31453;50;16;0.4;3;0.995;0.988;FALSE;FALSE;"NOT-flipped"
31672;50;16;0.4;3;0.989;0.989;FALSE;FALSE;"NOT-flipped"
31696;50;16;0.4;3;0.981;0.977;FALSE;FALSE;"NOT-flipped"
31749;50;16;0.4;3;0.983;0.968;FALSE;FALSE;"NOT-flipped"
31910;50;16;0.4;3;0.983;0.987;FALSE;FALSE;"NOT-flipped"
32017;50;16;0.4;3;0.975;0.975;FALSE;FALSE;"NOT-flipped"
32060;50;16;0.4;3;0.988;0.985;FALSE;FALSE;"NOT-flipped"
32478;50;16;0.4;3;0.982;0.987;FALSE;FALSE;"NOT-flipped"
33064;50;16;0.4;3;0.99;0.978;FALSE;FALSE;"NOT-flipped"
33343;50;16;0.4;3;0.989;0.986;FALSE;FALSE;"NOT-flipped"
33386;50;16;0.4;3;0.994;0.993;FALSE;FALSE;"NOT-flipped"
33626;50;16;0.4;3;0.986;0.986;FALSE;FALSE;"NOT-flipped"
34460;50;16;0.4;3;0.985;0.972;FALSE;FALSE;"NOT-flipped"
34556;50;16;0.4;3;0.989;0.991;FALSE;FALSE;"NOT-flipped"
34577;50;16;0.4;3;0.99;0.984;FALSE;FALSE;"NOT-flipped"
34677;50;16;0.4;3;0.99;0.983;FALSE;FALSE;"NOT-flipped"
34696;50;16;0.4;3;0.991;0.985;FALSE;FALSE;"NOT-flipped"
34906;50;16;0.4;3;0.988;0.967;FALSE;FALSE;"NOT-flipped"
35569;50;16;0.4;3;0.984;0.983;FALSE;FALSE;"NOT-flipped"
35585;50;16;0.4;3;0.993;0.973;FALSE;FALSE;"NOT-flipped"
35647;50;16;0.4;3;0.988;0.985;FALSE;FALSE;"NOT-flipped"
35690;50;16;0.4;3;0.989;0.99;FALSE;FALSE;"NOT-flipped"
35797;50;16;0.4;3;0.992;0.974;FALSE;FALSE;"NOT-flipped"
35889;50;16;0.4;3;0.989;0.986;FALSE;FALSE;"NOT-flipped"
35991;50;16;0.4;3;0.983;0.982;FALSE;FALSE;"NOT-flipped"
36011;50;16;0.4;3;0.984;0.99;FALSE;FALSE;"NOT-flipped"
36543;50;16;0.4;3;0.983;0.981;FALSE;FALSE;"NOT-flipped"
36865;50;16;0.4;3;0.98;0.993;FALSE;FALSE;"NOT-flipped"
36945;50;16;0.4;3;0.983;0.973;FALSE;FALSE;"NOT-flipped"
36978;50;16;0.4;3;0.983;0.982;FALSE;FALSE;"NOT-flipped"
37134;50;16;0.4;3;0.974;0.987;FALSE;FALSE;"NOT-flipped"
37434;50;16;0.4;3;0.98;0.975;FALSE;FALSE;"NOT-flipped"
38571;50;16;0.4;3;0.991;0.973;FALSE;FALSE;"NOT-flipped"
38602;50;16;0.4;3;0.989;0.983;FALSE;FALSE;"NOT-flipped"
38942;50;16;0.4;3;0.99;0.983;FALSE;FALSE;"NOT-flipped"
38950;50;16;0.4;3;0.981;0.951;FALSE;FALSE;"NOT-flipped"
39671;50;16;0.4;3;0.991;0.99;FALSE;FALSE;"NOT-flipped"
39726;50;16;0.4;3;0.989;0.984;FALSE;FALSE;"NOT-flipped"
39727;50;16;0.4;3;0.98;0.987;FALSE;FALSE;"NOT-flipped"
39756;50;16;0.4;3;0.989;0.979;FALSE;FALSE;"NOT-flipped"
39800;50;16;0.4;3;0.983;0.981;FALSE;FALSE;"NOT-flipped"
39985;50;16;0.4;3;0.992;0.99;FALSE;FALSE;"NOT-flipped"
40149;50;16;0.4;3;0.97;0.976;FALSE;FALSE;"NOT-flipped"
40580;50;16;0.4;3;0.985;0.981;FALSE;FALSE;"NOT-flipped"
40691;50;16;0.4;3;0.977;0.981;FALSE;FALSE;"NOT-flipped"
40862;50;16;0.4;3;0.987;0.982;FALSE;FALSE;"NOT-flipped"
40884;50;16;0.4;3;0.98;0.993;FALSE;FALSE;"NOT-flipped"
40922;50;16;0.4;3;0.981;0.989;FALSE;FALSE;"NOT-flipped"
40960;50;16;0.4;3;0.98;0.98;FALSE;FALSE;"NOT-flipped"
41113;50;16;0.4;3;0.993;0.991;FALSE;FALSE;"NOT-flipped"
41762;50;16;0.4;3;0.985;0.987;FALSE;FALSE;"NOT-flipped"
42095;50;16;0.4;3;0.988;0.992;FALSE;FALSE;"NOT-flipped"
42332;50;16;0.4;3;0.985;0.989;FALSE;FALSE;"NOT-flipped"
42362;50;16;0.4;3;0.991;0.985;FALSE;FALSE;"NOT-flipped"
42551;50;16;0.4;3;0.982;0.977;FALSE;FALSE;"NOT-flipped"
42621;50;16;0.4;3;0.981;0.986;FALSE;FALSE;"NOT-flipped"
42801;50;16;0.4;3;0.988;0.987;FALSE;FALSE;"flipped"
43045;50;16;0.4;3;0.978;0.982;FALSE;FALSE;"NOT-flipped"
43199;50;16;0.4;3;0.986;0.987;FALSE;FALSE;"NOT-flipped"
43246;50;16;0.4;3;0.989;0.987;FALSE;FALSE;"NOT-flipped"
43374;50;16;0.4;3;0.983;0.978;FALSE;FALSE;"NOT-flipped"
43480;50;16;0.4;3;0.968;0.991;FALSE;FALSE;"NOT-flipped"
43650;50;16;0.4;3;0.987;0.983;FALSE;FALSE;"NOT-flipped"
44868;50;16;0.4;3;0.976;0.985;FALSE;FALSE;"NOT-flipped"
45644;50;16;0.4;3;0.966;0.982;FALSE;FALSE;"NOT-flipped"
46029;50;16;0.4;3;0.993;0.972;FALSE;FALSE;"NOT-flipped"
46246;50;16;0.4;3;0.973;0.989;FALSE;FALSE;"NOT-flipped"
46264;50;16;0.4;3;0.987;0.991;FALSE;FALSE;"NOT-flipped"
46440;50;16;0.4;3;0.986;0.976;FALSE;FALSE;"NOT-flipped"
46531;50;16;0.4;3;0.981;0.981;FALSE;FALSE;"NOT-flipped"
46566;50;16;0.4;3;0.988;0.989;FALSE;FALSE;"NOT-flipped"
46633;50;16;0.4;3;0.991;0.989;FALSE;FALSE;"NOT-flipped"
46801;50;16;0.4;3;0.989;0.987;FALSE;FALSE;"NOT-flipped"
46849;50;16;0.4;3;0.978;0.967;FALSE;FALSE;"NOT-flipped"
46998;50;16;0.4;3;0.994;0.984;FALSE;FALSE;"NOT-flipped"
47063;50;16;0.4;3;0.986;0.986;FALSE;FALSE;"flipped"
47358;50;16;0.4;3;0.988;0.985;FALSE;FALSE;"NOT-flipped"
47413;50;16;0.4;3;0.986;0.989;FALSE;FALSE;"NOT-flipped"
47415;50;16;0.4;3;0.979;0.988;FALSE;FALSE;"NOT-flipped"
47709;50;16;0.4;3;0.983;0.964;FALSE;FALSE;"NOT-flipped"
47917;50;16;0.4;3;0.992;0.991;FALSE;FALSE;"NOT-flipped"
48003;50;16;0.4;3;0.978;0.977;FALSE;FALSE;"NOT-flipped"
48281;50;16;0.4;3;0.978;0.984;FALSE;FALSE;"NOT-flipped"
48334;50;16;0.4;3;0.984;0.985;FALSE;FALSE;"NOT-flipped"
48492;50;16;0.4;3;0.988;0.979;FALSE;FALSE;"NOT-flipped"
48498;50;16;0.4;3;0.98;0.992;FALSE;FALSE;"NOT-flipped"
48715;50;16;0.4;3;0.982;0.983;FALSE;FALSE;"NOT-flipped"
48937;50;16;0.4;3;0.99;0.988;FALSE;FALSE;"flipped"
49042;50;16;0.4;3;0.989;0.987;FALSE;FALSE;"NOT-flipped"
49216;50;16;0.4;3;0.967;0.986;FALSE;FALSE;"NOT-flipped"
49542;50;16;0.4;3;0.983;0.986;FALSE;FALSE;"NOT-flipped"
49875;50;16;0.4;3;0.99;0.977;FALSE;FALSE;"NOT-flipped"
30279;50;16;0.8;1;0.93;0.922;FALSE;FALSE;"NOT-flipped"
30329;50;16;0.8;1;0.919;0.907;FALSE;FALSE;"NOT-flipped"
30476;50;16;0.8;1;0.89;0.896;FALSE;FALSE;"NOT-flipped"
30505;50;16;0.8;1;0.911;0.891;FALSE;FALSE;"NOT-flipped"
30764;50;16;0.8;1;0.935;0.876;FALSE;FALSE;"NOT-flipped"
31017;50;16;0.8;1;0.959;0.865;FALSE;FALSE;"NOT-flipped"
31060;50;16;0.8;1;0.896;0.869;FALSE;FALSE;"NOT-flipped"
31146;50;16;0.8;1;0.913;0.912;FALSE;FALSE;"NOT-flipped"
31453;50;16;0.8;1;0.947;0.955;FALSE;FALSE;"NOT-flipped"
31672;50;16;0.8;1;0.9;0.909;FALSE;FALSE;"NOT-flipped"
31696;50;16;0.8;1;0.94;0.943;FALSE;FALSE;"NOT-flipped"
31749;50;16;0.8;1;0.915;0.875;FALSE;FALSE;"NOT-flipped"
31910;50;16;0.8;1;0.917;0.943;FALSE;FALSE;"NOT-flipped"
32017;50;16;0.8;1;0.929;0.943;FALSE;FALSE;"flipped"
32060;50;16;0.8;1;0.918;0.924;FALSE;FALSE;"NOT-flipped"
32478;50;16;0.8;1;0.856;0.819;FALSE;FALSE;"flipped"
33064;50;16;0.8;1;0.931;0.925;FALSE;FALSE;"NOT-flipped"
33343;50;16;0.8;1;0.95;0.94;FALSE;FALSE;"NOT-flipped"
33386;50;16;0.8;1;0.95;0.889;FALSE;FALSE;"NOT-flipped"
33626;50;16;0.8;1;0.954;0.958;FALSE;FALSE;"NOT-flipped"
34460;50;16;0.8;1;0.938;0.954;FALSE;FALSE;"NOT-flipped"
34556;50;16;0.8;1;0.893;0.878;FALSE;FALSE;"NOT-flipped"
34577;50;16;0.8;1;0.932;0.879;FALSE;FALSE;"NOT-flipped"
34677;50;16;0.8;1;0.892;0.901;FALSE;FALSE;"NOT-flipped"
34696;50;16;0.8;1;0.878;0.894;FALSE;FALSE;"NOT-flipped"
34906;50;16;0.8;1;0.894;0.872;FALSE;FALSE;"NOT-flipped"
35569;50;16;0.8;1;0.885;0.837;FALSE;FALSE;"NOT-flipped"
35585;50;16;0.8;1;0.948;0.918;FALSE;FALSE;"NOT-flipped"
35647;50;16;0.8;1;0.929;0.896;FALSE;FALSE;"NOT-flipped"
35690;50;16;0.8;1;0.942;0.927;FALSE;FALSE;"NOT-flipped"
35797;50;16;0.8;1;0.928;0.939;FALSE;FALSE;"NOT-flipped"
35889;50;16;0.8;1;0.93;0.923;FALSE;FALSE;"NOT-flipped"
35991;50;16;0.8;1;0.92;0.937;FALSE;FALSE;"NOT-flipped"
36011;50;16;0.8;1;0.837;0.907;FALSE;FALSE;"NOT-flipped"
36543;50;16;0.8;1;0.911;0.933;FALSE;FALSE;"NOT-flipped"
36865;50;16;0.8;1;0.9;0.915;FALSE;FALSE;"flipped"
36945;50;16;0.8;1;0.882;0.892;FALSE;FALSE;"NOT-flipped"
36978;50;16;0.8;1;0.922;0.918;FALSE;FALSE;"NOT-flipped"
37134;50;16;0.8;1;0.917;0.934;FALSE;FALSE;"NOT-flipped"
37434;50;16;0.8;1;0.931;0.918;FALSE;FALSE;"NOT-flipped"
38571;50;16;0.8;1;0.894;0.948;FALSE;FALSE;"NOT-flipped"
38602;50;16;0.8;1;0.912;0.955;FALSE;FALSE;"NOT-flipped"
38942;50;16;0.8;1;0.918;0.956;FALSE;FALSE;"NOT-flipped"
38950;50;16;0.8;1;0.944;0.87;FALSE;FALSE;"NOT-flipped"
39671;50;16;0.8;1;0.905;0.942;FALSE;FALSE;"NOT-flipped"
39726;50;16;0.8;1;0.913;0.936;FALSE;FALSE;"NOT-flipped"
39727;50;16;0.8;1;0.907;0.949;FALSE;FALSE;"NOT-flipped"
39756;50;16;0.8;1;0.917;0.891;FALSE;FALSE;"NOT-flipped"
39800;50;16;0.8;1;0.903;0.923;FALSE;FALSE;"NOT-flipped"
39985;50;16;0.8;1;0.949;0.957;FALSE;FALSE;"NOT-flipped"
40149;50;16;0.8;1;0.926;0.903;FALSE;FALSE;"NOT-flipped"
40580;50;16;0.8;1;0.89;0.882;FALSE;FALSE;"NOT-flipped"
40691;50;16;0.8;1;0.964;0.961;FALSE;FALSE;"NOT-flipped"
