"seed";"a";"b";"c";"d";"e";"rho1";"rho2";"err1";"err2";"flipped"
4365;300;6;0.4;1;1;0.666;0.543;FALSE;FALSE;"NOT-flipped"
4414;300;6;0.4;1;1;0.629;0.56;FALSE;FALSE;"NOT-flipped"
4941;300;6;0.4;1;1;0.544;0.541;FALSE;FALSE;"NOT-flipped"
5788;300;6;0.4;1;1;0.547;0.606;FALSE;FALSE;"NOT-flipped"
6518;300;6;0.4;1;1;0.554;0.635;FALSE;FALSE;"NOT-flipped"
6846;300;6;0.4;1;1;0.552;0.602;FALSE;FALSE;"NOT-flipped"
6884;300;6;0.4;1;1;0.486;0.518;FALSE;FALSE;"NOT-flipped"
7029;300;6;0.4;1;1;0.682;0.593;FALSE;FALSE;"NOT-flipped"
7146;300;6;0.4;1;1;0.566;0.612;FALSE;FALSE;"NOT-flipped"
7195;300;6;0.4;1;1;0.557;0.484;FALSE;FALSE;"NOT-flipped"
7412;300;6;0.4;1;1;0.557;0.539;FALSE;FALSE;"NOT-flipped"
7466;300;6;0.4;1;1;0.572;0.532;FALSE;FALSE;"NOT-flipped"
7495;300;6;0.4;1;1;0.614;0.622;FALSE;FALSE;"NOT-flipped"
7849;300;6;0.4;1;1;0.568;0.608;FALSE;FALSE;"NOT-flipped"
7936;300;6;0.4;1;1;0.612;0.623;FALSE;FALSE;"NOT-flipped"
8100;300;6;0.4;1;1;0.621;0.601;FALSE;FALSE;"NOT-flipped"
8135;300;6;0.4;1;1;0.634;0.597;FALSE;FALSE;"NOT-flipped"
8255;300;6;0.4;1;1;0.546;0.516;FALSE;FALSE;"NOT-flipped"
8550;300;6;0.4;1;1;NA;NA;FALSE;TRUE;"NOT-IMP"
8564;300;6;0.4;1;1;0.619;0.598;FALSE;FALSE;"NOT-flipped"
8738;300;6;0.4;1;1;0.631;0.568;FALSE;FALSE;"NOT-flipped"
8767;300;6;0.4;1;1;NA;NA;FALSE;TRUE;"NOT-IMP"
8927;300;6;0.4;1;1;0.61;0.5;FALSE;FALSE;"NOT-flipped"
9532;300;6;0.4;1;1;0.566;0.636;FALSE;FALSE;"NOT-flipped"
9607;300;6;0.4;1;1;0.587;0.536;FALSE;FALSE;"NOT-flipped"
9678;300;6;0.4;1;1;0.627;0.616;FALSE;FALSE;"NOT-flipped"
9970;300;6;0.4;1;1;0.619;0.503;FALSE;FALSE;"NOT-flipped"
10023;300;6;0.4;1;2;0.782;0.748;FALSE;FALSE;"NOT-flipped"
10069;300;6;0.4;1;2;0.759;0.684;FALSE;FALSE;"NOT-flipped"
10216;300;6;0.4;1;2;0.746;0.805;FALSE;FALSE;"NOT-flipped"
10244;300;6;0.4;1;2;0.739;0.689;FALSE;FALSE;"NOT-flipped"
10850;300;6;0.4;1;2;0.76;0.759;FALSE;FALSE;"NOT-flipped"
10935;300;6;0.4;1;2;0.735;0.783;FALSE;FALSE;"NOT-flipped"
11098;300;6;0.4;1;2;0.766;0.757;FALSE;FALSE;"NOT-flipped"
11471;300;6;0.4;1;2;0.707;0.755;FALSE;FALSE;"NOT-flipped"
1150;300;6;0.4;1;2;0.742;0.794;FALSE;FALSE;"NOT-flipped"
11771;300;6;0.4;1;2;0.795;0.759;FALSE;FALSE;"NOT-flipped"
12519;300;6;0.4;1;2;0.77;0.769;FALSE;FALSE;"NOT-flipped"
12599;300;6;0.4;1;2;0.77;0.722;FALSE;FALSE;"NOT-flipped"
1273;300;6;0.4;1;2;0.728;0.707;FALSE;FALSE;"NOT-flipped"
12895;300;6;0.4;1;2;0.819;0.748;FALSE;FALSE;"NOT-flipped"
12934;300;6;0.4;1;2;0.76;0.7;FALSE;FALSE;"NOT-flipped"
12967;300;6;0.4;1;2;0.698;0.727;FALSE;FALSE;"NOT-flipped"
1298;300;6;0.4;1;2;0.699;0.682;FALSE;FALSE;"NOT-flipped"
13109;300;6;0.4;1;2;0.705;0.735;FALSE;FALSE;"NOT-flipped"
13110;300;6;0.4;1;2;0.766;0.777;FALSE;FALSE;"NOT-flipped"
13213;300;6;0.4;1;2;0.753;0.735;FALSE;FALSE;"NOT-flipped"
13246;300;6;0.4;1;2;0.766;0.775;FALSE;FALSE;"NOT-flipped"
13374;300;6;0.4;1;2;0.786;0.772;FALSE;FALSE;"NOT-flipped"
13495;300;6;0.4;1;2;0.748;0.777;FALSE;FALSE;"NOT-flipped"
13543;300;6;0.4;1;2;0.716;0.709;FALSE;FALSE;"NOT-flipped"
1361;300;6;0.4;1;2;0.696;0.717;FALSE;FALSE;"NOT-flipped"
13728;300;6;0.4;1;2;0.73;0.767;FALSE;FALSE;"NOT-flipped"
13759;300;6;0.4;1;2;0.77;0.774;FALSE;FALSE;"NOT-flipped"
13810;300;6;0.4;1;2;0.752;0.658;FALSE;FALSE;"NOT-flipped"
1395;300;6;0.4;1;2;0.779;0.714;FALSE;FALSE;"NOT-flipped"
14042;300;6;0.4;1;2;0.756;0.809;FALSE;FALSE;"NOT-flipped"
14687;300;6;0.4;1;2;0.712;0.689;FALSE;FALSE;"NOT-flipped"
14797;300;6;0.4;1;2;0.779;0.706;FALSE;FALSE;"NOT-flipped"
14800;300;6;0.4;1;2;0.764;0.762;FALSE;FALSE;"NOT-flipped"
14857;300;6;0.4;1;2;0.726;0.763;FALSE;FALSE;"NOT-flipped"
14984;300;6;0.4;1;2;0.679;0.699;FALSE;FALSE;"NOT-flipped"
15487;300;6;0.4;1;2;0.784;0.742;FALSE;FALSE;"NOT-flipped"
15732;300;6;0.4;1;2;0.757;0.76;FALSE;FALSE;"NOT-flipped"
15807;300;6;0.4;1;2;0.768;0.73;FALSE;FALSE;"NOT-flipped"
16409;300;6;0.4;1;2;0.716;0.712;FALSE;FALSE;"NOT-flipped"
16434;300;6;0.4;1;2;0.736;0.714;FALSE;FALSE;"NOT-flipped"
1667;300;6;0.4;1;2;0.776;0.74;FALSE;FALSE;"NOT-flipped"
16924;300;6;0.4;1;2;0.713;0.748;FALSE;FALSE;"NOT-flipped"
17347;300;6;0.4;1;2;0.735;0.744;FALSE;FALSE;"NOT-flipped"
17718;300;6;0.4;1;2;0.677;0.736;FALSE;FALSE;"NOT-flipped"
17746;300;6;0.4;1;2;0.801;0.723;FALSE;FALSE;"NOT-flipped"
18131;300;6;0.4;1;2;0.761;0.739;FALSE;FALSE;"NOT-flipped"
18172;300;6;0.4;1;2;0.695;0.775;FALSE;FALSE;"NOT-flipped"
18267;300;6;0.4;1;2;0.695;0.7;FALSE;FALSE;"NOT-flipped"
18293;300;6;0.4;1;2;0.755;0.758;FALSE;FALSE;"NOT-flipped"
18434;300;6;0.4;1;2;0.752;0.73;FALSE;FALSE;"NOT-flipped"
1901;300;6;0.4;1;2;0.813;0.72;FALSE;FALSE;"NOT-flipped"
19019;300;6;0.4;1;2;0.722;0.758;FALSE;FALSE;"NOT-flipped"
19037;300;6;0.4;1;2;0.767;0.722;FALSE;FALSE;"NOT-flipped"
19404;300;6;0.4;1;2;0.782;0.804;FALSE;FALSE;"NOT-flipped"
1955;300;6;0.4;1;2;0.686;0.766;FALSE;FALSE;"NOT-flipped"
19606;300;6;0.4;1;2;0.748;0.759;FALSE;FALSE;"NOT-flipped"
19637;300;6;0.4;1;2;0.789;0.819;FALSE;FALSE;"NOT-flipped"
19807;300;6;0.4;1;2;0.739;0.685;FALSE;FALSE;"NOT-flipped"
2086;300;6;0.4;1;2;0.78;0.789;FALSE;FALSE;"NOT-flipped"
2358;300;6;0.4;1;2;0.728;0.708;FALSE;FALSE;"NOT-flipped"
2558;300;6;0.4;1;2;0.739;0.701;FALSE;FALSE;"NOT-flipped"
2598;300;6;0.4;1;2;0.766;0.743;FALSE;FALSE;"NOT-flipped"
2655;300;6;0.4;1;2;0.779;0.795;FALSE;FALSE;"NOT-flipped"
2675;300;6;0.4;1;2;0.731;0.738;FALSE;FALSE;"NOT-flipped"
2922;300;6;0.4;1;2;0.781;0.768;FALSE;FALSE;"NOT-flipped"
2961;300;6;0.4;1;2;0.808;0.736;FALSE;FALSE;"NOT-flipped"
3416;300;6;0.4;1;2;0.703;0.764;FALSE;FALSE;"NOT-flipped"
3442;300;6;0.4;1;2;0.758;0.679;FALSE;FALSE;"NOT-flipped"
3569;300;6;0.4;1;2;0.777;0.775;FALSE;FALSE;"NOT-flipped"
3981;300;6;0.4;1;2;0.768;0.752;FALSE;FALSE;"NOT-flipped"
4156;300;6;0.4;1;2;0.782;0.745;FALSE;FALSE;"NOT-flipped"
4240;300;6;0.4;1;2;0.787;0.755;FALSE;FALSE;"NOT-flipped"
4265;300;6;0.4;1;2;0.748;0.775;FALSE;FALSE;"NOT-flipped"
4365;300;6;0.4;1;2;0.755;0.755;FALSE;FALSE;"NOT-flipped"
4414;300;6;0.4;1;2;0.747;0.734;FALSE;FALSE;"NOT-flipped"
4941;300;6;0.4;1;2;0.697;0.781;FALSE;FALSE;"NOT-flipped"
5788;300;6;0.4;1;2;0.761;0.803;FALSE;FALSE;"NOT-flipped"
6518;300;6;0.4;1;2;0.735;0.731;FALSE;FALSE;"NOT-flipped"
6846;300;6;0.4;1;2;0.743;0.627;FALSE;FALSE;"NOT-flipped"
6884;300;6;0.4;1;2;0.641;0.721;FALSE;FALSE;"NOT-flipped"
7029;300;6;0.4;1;2;0.78;0.727;FALSE;FALSE;"NOT-flipped"
7146;300;6;0.4;1;2;0.79;0.709;FALSE;FALSE;"NOT-flipped"
7195;300;6;0.4;1;2;0.759;0.742;FALSE;FALSE;"NOT-flipped"
7412;300;6;0.4;1;2;0.774;0.703;FALSE;FALSE;"NOT-flipped"
7466;300;6;0.4;1;2;0.682;0.71;FALSE;FALSE;"NOT-flipped"
7495;300;6;0.4;1;2;0.782;0.784;FALSE;FALSE;"NOT-flipped"
7849;300;6;0.4;1;2;0.741;0.716;FALSE;FALSE;"NOT-flipped"
7936;300;6;0.4;1;2;0.701;0.732;FALSE;FALSE;"NOT-flipped"
8100;300;6;0.4;1;2;0.689;0.699;FALSE;FALSE;"NOT-flipped"
8135;300;6;0.4;1;2;0.74;0.743;FALSE;FALSE;"NOT-flipped"
8255;300;6;0.4;1;2;0.759;0.731;FALSE;FALSE;"NOT-flipped"
8550;300;6;0.4;1;2;0.744;0.764;FALSE;FALSE;"NOT-flipped"
8564;300;6;0.4;1;2;0.75;0.752;FALSE;FALSE;"NOT-flipped"
8738;300;6;0.4;1;2;0.746;0.781;FALSE;FALSE;"NOT-flipped"
8767;300;6;0.4;1;2;0.794;0.775;FALSE;FALSE;"NOT-flipped"
8927;300;6;0.4;1;2;0.759;0.738;FALSE;FALSE;"NOT-flipped"
9532;300;6;0.4;1;2;0.739;0.751;FALSE;FALSE;"NOT-flipped"
9607;300;6;0.4;1;2;0.734;0.708;FALSE;FALSE;"NOT-flipped"
9678;300;6;0.4;1;2;0.749;0.74;FALSE;FALSE;"NOT-flipped"
9970;300;6;0.4;1;2;0.786;0.764;FALSE;FALSE;"NOT-flipped"
10023;300;6;0.4;2;1;0.703;0.606;FALSE;FALSE;"NOT-flipped"
10069;300;6;0.4;2;1;0.484;0.597;FALSE;FALSE;"NOT-flipped"
10216;300;6;0.4;2;1;0.582;0.634;FALSE;FALSE;"NOT-flipped"
10244;300;6;0.4;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
10850;300;6;0.4;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
10935;300;6;0.4;2;1;0.638;0.643;FALSE;FALSE;"NOT-flipped"
11098;300;6;0.4;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
11471;300;6;0.4;2;1;0.578;0.616;FALSE;FALSE;"NOT-flipped"
1150;300;6;0.4;2;1;0.654;0.67;FALSE;FALSE;"NOT-flipped"
11771;300;6;0.4;2;1;0.719;0.578;FALSE;FALSE;"NOT-flipped"
12519;300;6;0.4;2;1;0.662;0.684;FALSE;FALSE;"NOT-flipped"
12599;300;6;0.4;2;1;0.636;0.633;FALSE;FALSE;"NOT-flipped"
1273;300;6;0.4;2;1;0.623;0.619;FALSE;FALSE;"NOT-flipped"
12895;300;6;0.4;2;1;0.532;0.653;FALSE;FALSE;"NOT-flipped"
12934;300;6;0.4;2;1;0.579;0.631;FALSE;FALSE;"NOT-flipped"
12967;300;6;0.4;2;1;0.639;0.708;FALSE;FALSE;"NOT-flipped"
1298;300;6;0.4;2;1;0.569;0.675;FALSE;FALSE;"NOT-flipped"
13109;300;6;0.4;2;1;0.574;0.549;FALSE;FALSE;"NOT-flipped"
13110;300;6;0.4;2;1;0.547;0.673;FALSE;FALSE;"NOT-flipped"
13213;300;6;0.4;2;1;0.65;0.667;FALSE;FALSE;"NOT-flipped"
13246;300;6;0.4;2;1;0.676;0.593;FALSE;FALSE;"NOT-flipped"
13374;300;6;0.4;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
13495;300;6;0.4;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
13543;300;6;0.4;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
1361;300;6;0.4;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
13728;300;6;0.4;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
13759;300;6;0.4;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
13810;300;6;0.4;2;1;0.631;0.656;FALSE;FALSE;"NOT-flipped"
1395;300;6;0.4;2;1;0.583;0.538;FALSE;FALSE;"NOT-flipped"
14042;300;6;0.4;2;1;0.634;0.551;FALSE;FALSE;"NOT-flipped"
14687;300;6;0.4;2;1;0.695;0.649;FALSE;FALSE;"NOT-flipped"
14797;300;6;0.4;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
14800;300;6;0.4;2;1;0.624;0.595;FALSE;FALSE;"NOT-flipped"
14857;300;6;0.4;2;1;0.616;0.643;FALSE;FALSE;"NOT-flipped"
14984;300;6;0.4;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
15487;300;6;0.4;2;1;0.665;0.587;FALSE;FALSE;"NOT-flipped"
15732;300;6;0.4;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
15807;300;6;0.4;2;1;0.558;0.675;FALSE;FALSE;"NOT-flipped"
16409;300;6;0.4;2;1;0.635;0.691;FALSE;FALSE;"NOT-flipped"
16434;300;6;0.4;2;1;0.596;0.6;FALSE;FALSE;"NOT-flipped"
1667;300;6;0.4;2;1;0.653;0.661;FALSE;FALSE;"NOT-flipped"
16924;300;6;0.4;2;1;0.678;0.62;FALSE;FALSE;"NOT-flipped"
17347;300;6;0.4;2;1;0.669;0.712;FALSE;FALSE;"NOT-flipped"
17718;300;6;0.4;2;1;0.657;0.603;FALSE;FALSE;"NOT-flipped"
17746;300;6;0.4;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
18131;300;6;0.4;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
18172;300;6;0.4;2;1;0.653;0.677;FALSE;FALSE;"NOT-flipped"
18267;300;6;0.4;2;1;0.671;0.644;FALSE;FALSE;"NOT-flipped"
18293;300;6;0.4;2;1;0.615;0.623;FALSE;FALSE;"NOT-flipped"
18434;300;6;0.4;2;1;0.712;0.67;FALSE;FALSE;"NOT-flipped"
1901;300;6;0.4;2;1;0.667;0.723;FALSE;FALSE;"NOT-flipped"
19019;300;6;0.4;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
19037;300;6;0.4;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
19404;300;6;0.4;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
1955;300;6;0.4;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
19606;300;6;0.4;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
19637;300;6;0.4;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
19807;300;6;0.4;2;1;0.635;0.629;FALSE;FALSE;"NOT-flipped"
2086;300;6;0.4;2;1;0.603;0.652;FALSE;FALSE;"NOT-flipped"
2358;300;6;0.4;2;1;0.669;0.579;FALSE;FALSE;"NOT-flipped"
2558;300;6;0.4;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
2598;300;6;0.4;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
2655;300;6;0.4;2;1;0.632;0.576;FALSE;FALSE;"NOT-flipped"
2675;300;6;0.4;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
2922;300;6;0.4;2;1;0.667;0.724;FALSE;FALSE;"NOT-flipped"
2961;300;6;0.4;2;1;0.69;0.637;FALSE;FALSE;"NOT-flipped"
3416;300;6;0.4;2;1;0.669;0.527;FALSE;FALSE;"NOT-flipped"
3442;300;6;0.4;2;1;0.655;0.683;FALSE;FALSE;"NOT-flipped"
3569;300;6;0.4;2;1;0.695;0.734;FALSE;FALSE;"NOT-flipped"
3981;300;6;0.4;2;1;0.591;0.583;FALSE;FALSE;"NOT-flipped"
4156;300;6;0.4;2;1;0.67;0.689;FALSE;FALSE;"NOT-flipped"
4240;300;6;0.4;2;1;0.636;0.64;FALSE;FALSE;"NOT-flipped"
4265;300;6;0.4;2;1;0.686;0.691;FALSE;FALSE;"NOT-flipped"
4365;300;6;0.4;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
4414;300;6;0.4;2;1;0.543;0.633;FALSE;FALSE;"NOT-flipped"
4941;300;6;0.4;2;1;0.587;0.52;FALSE;FALSE;"NOT-flipped"
5788;300;6;0.4;2;1;0.532;0.655;FALSE;FALSE;"NOT-flipped"
6518;300;6;0.4;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
6846;300;6;0.4;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
6884;300;6;0.4;2;1;0.682;0.714;FALSE;FALSE;"NOT-flipped"
7029;300;6;0.4;2;1;0.608;0.569;FALSE;FALSE;"NOT-flipped"
7146;300;6;0.4;2;1;0.594;0.579;FALSE;FALSE;"NOT-flipped"
7195;300;6;0.4;2;1;0.56;0.675;FALSE;FALSE;"NOT-flipped"
7412;300;6;0.4;2;1;0.625;0.653;FALSE;FALSE;"NOT-flipped"
7466;300;6;0.4;2;1;0.639;0.597;FALSE;FALSE;"NOT-flipped"
7495;300;6;0.4;2;1;0.674;0.629;FALSE;FALSE;"NOT-flipped"
7849;300;6;0.4;2;1;0.587;0.664;FALSE;FALSE;"NOT-flipped"
7936;300;6;0.4;2;1;0.605;0.625;FALSE;FALSE;"NOT-flipped"
8100;300;6;0.4;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
8135;300;6;0.4;2;1;0.631;0.662;FALSE;FALSE;"NOT-flipped"
8255;300;6;0.4;2;1;0.636;0.699;FALSE;FALSE;"NOT-flipped"
8550;300;6;0.4;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
8564;300;6;0.4;2;1;0.638;0.706;FALSE;FALSE;"NOT-flipped"
8738;300;6;0.4;2;1;0.648;0.607;FALSE;FALSE;"NOT-flipped"
8767;300;6;0.4;2;1;0.668;0.655;FALSE;FALSE;"NOT-flipped"
8927;300;6;0.4;2;1;0.644;0.68;FALSE;FALSE;"NOT-flipped"
9532;300;6;0.4;2;1;0.668;0.648;FALSE;FALSE;"NOT-flipped"
9607;300;6;0.4;2;1;NA;NA;FALSE;TRUE;"NOT-IMP"
9678;300;6;0.4;2;1;0.539;0.466;FALSE;FALSE;"NOT-flipped"
9970;300;6;0.4;2;1;0.663;0.673;FALSE;FALSE;"NOT-flipped"
10023;300;6;0.4;2;2;0.798;0.851;FALSE;FALSE;"NOT-flipped"
10069;300;6;0.4;2;2;0.818;0.821;FALSE;FALSE;"NOT-flipped"
10216;300;6;0.4;2;2;0.87;0.818;FALSE;FALSE;"NOT-flipped"
10244;300;6;0.4;2;2;0.828;0.812;FALSE;FALSE;"NOT-flipped"
10850;300;6;0.4;2;2;0.811;0.815;FALSE;FALSE;"NOT-flipped"
10935;300;6;0.4;2;2;0.824;0.83;FALSE;FALSE;"NOT-flipped"
11098;300;6;0.4;2;2;0.84;0.835;FALSE;FALSE;"NOT-flipped"
11471;300;6;0.4;2;2;0.801;0.824;FALSE;FALSE;"NOT-flipped"
1150;300;6;0.4;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
11771;300;6;0.4;2;2;0.832;0.793;FALSE;FALSE;"NOT-flipped"
12519;300;6;0.4;2;2;0.812;0.848;FALSE;FALSE;"NOT-flipped"
12599;300;6;0.4;2;2;0.822;0.771;FALSE;FALSE;"NOT-flipped"
1273;300;6;0.4;2;2;0.799;0.787;FALSE;FALSE;"NOT-flipped"
12895;300;6;0.4;2;2;0.856;0.836;FALSE;FALSE;"NOT-flipped"
12934;300;6;0.4;2;2;0.797;0.793;FALSE;FALSE;"NOT-flipped"
12967;300;6;0.4;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
1298;300;6;0.4;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
13109;300;6;0.4;2;2;0.8;0.825;FALSE;FALSE;"NOT-flipped"
13110;300;6;0.4;2;2;0.831;0.831;FALSE;FALSE;"NOT-flipped"
13213;300;6;0.4;2;2;0.768;0.812;FALSE;FALSE;"NOT-flipped"
13246;300;6;0.4;2;2;0.837;0.817;FALSE;FALSE;"NOT-flipped"
13374;300;6;0.4;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
13495;300;6;0.4;2;2;0.822;0.819;FALSE;FALSE;"NOT-flipped"
13543;300;6;0.4;2;2;0.803;0.809;FALSE;FALSE;"NOT-flipped"
1361;300;6;0.4;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
13728;300;6;0.4;2;2;0.766;0.8;FALSE;FALSE;"NOT-flipped"
13759;300;6;0.4;2;2;0.828;0.779;FALSE;FALSE;"NOT-flipped"
13810;300;6;0.4;2;2;0.792;0.827;FALSE;FALSE;"NOT-flipped"
1395;300;6;0.4;2;2;0.851;0.772;FALSE;FALSE;"NOT-flipped"
14042;300;6;0.4;2;2;0.762;0.861;FALSE;FALSE;"NOT-flipped"
14687;300;6;0.4;2;2;0.806;0.806;FALSE;FALSE;"NOT-flipped"
14797;300;6;0.4;2;2;0.769;0.849;FALSE;FALSE;"NOT-flipped"
14800;300;6;0.4;2;2;0.811;0.811;FALSE;FALSE;"NOT-flipped"
14857;300;6;0.4;2;2;0.838;0.821;FALSE;FALSE;"NOT-flipped"
14984;300;6;0.4;2;2;0.775;0.801;FALSE;FALSE;"NOT-flipped"
15487;300;6;0.4;2;2;0.87;0.819;FALSE;FALSE;"NOT-flipped"
15732;300;6;0.4;2;2;0.841;0.843;FALSE;FALSE;"NOT-flipped"
15807;300;6;0.4;2;2;0.827;0.835;FALSE;FALSE;"NOT-flipped"
16409;300;6;0.4;2;2;0.844;0.847;FALSE;FALSE;"NOT-flipped"
16434;300;6;0.4;2;2;0.846;0.742;FALSE;FALSE;"NOT-flipped"
1667;300;6;0.4;2;2;0.839;0.833;FALSE;FALSE;"NOT-flipped"
16924;300;6;0.4;2;2;0.831;0.844;FALSE;FALSE;"NOT-flipped"
17347;300;6;0.4;2;2;0.797;0.852;FALSE;FALSE;"NOT-flipped"
17718;300;6;0.4;2;2;0.82;0.843;FALSE;FALSE;"NOT-flipped"
17746;300;6;0.4;2;2;0.783;0.818;FALSE;FALSE;"NOT-flipped"
18131;300;6;0.4;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
18172;300;6;0.4;2;2;0.851;0.838;FALSE;FALSE;"NOT-flipped"
18267;300;6;0.4;2;2;0.781;0.801;FALSE;FALSE;"NOT-flipped"
18293;300;6;0.4;2;2;0.826;0.79;FALSE;FALSE;"NOT-flipped"
18434;300;6;0.4;2;2;0.845;0.793;FALSE;FALSE;"NOT-flipped"
1901;300;6;0.4;2;2;0.78;0.857;FALSE;FALSE;"NOT-flipped"
19019;300;6;0.4;2;2;0.777;0.837;FALSE;FALSE;"NOT-flipped"
19037;300;6;0.4;2;2;0.835;0.779;FALSE;FALSE;"NOT-flipped"
19404;300;6;0.4;2;2;0.805;0.79;FALSE;FALSE;"NOT-flipped"
1955;300;6;0.4;2;2;0.761;0.793;FALSE;FALSE;"NOT-flipped"
19606;300;6;0.4;2;2;0.802;0.813;FALSE;FALSE;"NOT-flipped"
19637;300;6;0.4;2;2;0.821;0.842;FALSE;FALSE;"NOT-flipped"
19807;300;6;0.4;2;2;0.837;0.871;FALSE;FALSE;"NOT-flipped"
2086;300;6;0.4;2;2;0.838;0.803;FALSE;FALSE;"NOT-flipped"
2358;300;6;0.4;2;2;0.82;0.784;FALSE;FALSE;"NOT-flipped"
2558;300;6;0.4;2;2;0.833;0.811;FALSE;FALSE;"NOT-flipped"
2598;300;6;0.4;2;2;0.815;0.826;FALSE;FALSE;"NOT-flipped"
2655;300;6;0.4;2;2;0.79;0.829;FALSE;FALSE;"NOT-flipped"
2675;300;6;0.4;2;2;0.848;0.773;FALSE;FALSE;"NOT-flipped"
2922;300;6;0.4;2;2;0.793;0.762;FALSE;FALSE;"NOT-flipped"
2961;300;6;0.4;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
3416;300;6;0.4;2;2;0.728;0.775;FALSE;FALSE;"NOT-flipped"
3442;300;6;0.4;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
3569;300;6;0.4;2;2;0.829;0.741;FALSE;FALSE;"NOT-flipped"
3981;300;6;0.4;2;2;0.851;0.835;FALSE;FALSE;"NOT-flipped"
4156;300;6;0.4;2;2;0.844;0.811;FALSE;FALSE;"NOT-flipped"
4240;300;6;0.4;2;2;0.837;0.789;FALSE;FALSE;"NOT-flipped"
4265;300;6;0.4;2;2;0.819;0.779;FALSE;FALSE;"NOT-flipped"
4365;300;6;0.4;2;2;0.808;0.802;FALSE;FALSE;"NOT-flipped"
4414;300;6;0.4;2;2;0.76;0.796;FALSE;FALSE;"NOT-flipped"
4941;300;6;0.4;2;2;0.735;0.8;FALSE;FALSE;"NOT-flipped"
5788;300;6;0.4;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
6518;300;6;0.4;2;2;0.8;0.773;FALSE;FALSE;"NOT-flipped"
6846;300;6;0.4;2;2;0.846;0.818;FALSE;FALSE;"NOT-flipped"
6884;300;6;0.4;2;2;0.817;0.826;FALSE;FALSE;"NOT-flipped"
7029;300;6;0.4;2;2;0.814;0.827;FALSE;FALSE;"NOT-flipped"
7146;300;6;0.4;2;2;0.793;0.831;FALSE;FALSE;"NOT-flipped"
7195;300;6;0.4;2;2;0.844;0.755;FALSE;FALSE;"NOT-flipped"
7412;300;6;0.4;2;2;0.827;0.825;FALSE;FALSE;"NOT-flipped"
7466;300;6;0.4;2;2;0.847;0.803;FALSE;FALSE;"NOT-flipped"
7495;300;6;0.4;2;2;0.845;0.77;FALSE;FALSE;"NOT-flipped"
7849;300;6;0.4;2;2;NA;NA;FALSE;TRUE;"NOT-IMP"
7936;300;6;0.4;2;2;0.736;0.747;FALSE;FALSE;"NOT-flipped"
8100;300;6;0.4;2;2;0.786;0.808;FALSE;FALSE;"NOT-flipped"
8135;300;6;0.4;2;2;0.812;0.8;FALSE;FALSE;"NOT-flipped"
8255;300;6;0.4;2;2;0.852;0.84;FALSE;FALSE;"NOT-flipped"
8550;300;6;0.4;2;2;0.815;0.736;FALSE;FALSE;"NOT-flipped"
8564;300;6;0.4;2;2;0.809;0.853;FALSE;FALSE;"NOT-flipped"
8738;300;6;0.4;2;2;0.868;0.812;FALSE;FALSE;"NOT-flipped"
8767;300;6;0.4;2;2;0.759;0.792;FALSE;FALSE;"NOT-flipped"
8927;300;6;0.4;2;2;0.805;0.817;FALSE;FALSE;"NOT-flipped"
9532;300;6;0.4;2;2;0.782;0.787;FALSE;FALSE;"NOT-flipped"
9607;300;6;0.4;2;2;0.77;0.813;FALSE;FALSE;"NOT-flipped"
9678;300;6;0.4;2;2;0.797;0.808;FALSE;FALSE;"NOT-flipped"
