"seed";"a";"b";"c";"d";"e";"rho1";"rho2";"err1";"err2";"flipped"
14042;3000;16;0.4;3;1;0.707;0.71;FALSE;FALSE;"NOT-flipped"
14687;3000;16;0.4;3;1;0.693;0.727;FALSE;FALSE;"NOT-flipped"
14797;3000;16;0.4;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
14800;3000;16;0.4;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
14857;3000;16;0.4;3;1;0.721;0.715;FALSE;FALSE;"NOT-flipped"
14984;3000;16;0.4;3;1;0.686;0.697;FALSE;FALSE;"NOT-flipped"
15487;3000;16;0.4;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
15732;3000;16;0.4;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
15807;3000;16;0.4;3;1;0.697;0.732;FALSE;FALSE;"NOT-flipped"
16409;3000;16;0.4;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
16434;3000;16;0.4;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
1667;3000;16;0.4;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
16924;3000;16;0.4;3;1;0.712;0.7;FALSE;FALSE;"NOT-flipped"
17347;3000;16;0.4;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
17718;3000;16;0.4;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
17746;3000;16;0.4;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
18131;3000;16;0.4;3;1;0.697;0.736;FALSE;FALSE;"NOT-flipped"
18172;3000;16;0.4;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
18267;3000;16;0.4;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
18293;3000;16;0.4;3;1;0.705;0.727;FALSE;FALSE;"NOT-flipped"
18434;3000;16;0.4;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
1901;3000;16;0.4;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
19019;3000;16;0.4;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
19037;3000;16;0.4;3;1;0.735;0.745;FALSE;FALSE;"NOT-flipped"
19404;3000;16;0.4;3;1;0.736;0.673;FALSE;FALSE;"NOT-flipped"
1955;3000;16;0.4;3;1;0.734;0.763;FALSE;FALSE;"NOT-flipped"
19606;3000;16;0.4;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
19637;3000;16;0.4;3;1;0.762;0.732;FALSE;FALSE;"NOT-flipped"
19807;3000;16;0.4;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
2086;3000;16;0.4;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
2358;3000;16;0.4;3;1;0.669;0.709;FALSE;FALSE;"NOT-flipped"
2558;3000;16;0.4;3;1;0.684;0.716;FALSE;FALSE;"NOT-flipped"
2598;3000;16;0.4;3;1;0.668;0.697;FALSE;FALSE;"NOT-flipped"
2655;3000;16;0.4;3;1;0.689;0.705;FALSE;FALSE;"NOT-flipped"
2675;3000;16;0.4;3;1;0.725;0.712;FALSE;FALSE;"NOT-flipped"
2922;3000;16;0.4;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
2961;3000;16;0.4;3;1;0.712;0.699;FALSE;FALSE;"NOT-flipped"
3416;3000;16;0.4;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
3442;3000;16;0.4;3;1;0.686;0.721;FALSE;FALSE;"NOT-flipped"
3569;3000;16;0.4;3;1;0.635;0.665;FALSE;FALSE;"NOT-flipped"
3981;3000;16;0.4;3;1;0.709;0.723;FALSE;FALSE;"NOT-flipped"
4156;3000;16;0.4;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
4240;3000;16;0.4;3;1;0.68;0.742;FALSE;FALSE;"NOT-flipped"
4265;3000;16;0.4;3;1;0.671;0.69;FALSE;FALSE;"NOT-flipped"
4365;3000;16;0.4;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
4414;3000;16;0.4;3;1;0.696;0.715;FALSE;FALSE;"NOT-flipped"
4941;3000;16;0.4;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
5788;3000;16;0.4;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
6518;3000;16;0.4;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
6846;3000;16;0.4;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
6884;3000;16;0.4;3;1;0.727;0.723;FALSE;FALSE;"NOT-flipped"
7029;3000;16;0.4;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
7146;3000;16;0.4;3;1;0.682;0.704;FALSE;FALSE;"NOT-flipped"
7195;3000;16;0.4;3;1;0.711;0.684;FALSE;FALSE;"NOT-flipped"
7412;3000;16;0.4;3;1;0.666;0.664;FALSE;FALSE;"NOT-flipped"
7466;3000;16;0.4;3;1;0.714;0.702;FALSE;FALSE;"NOT-flipped"
7495;3000;16;0.4;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
7849;3000;16;0.4;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
7936;3000;16;0.4;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
8100;3000;16;0.4;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
8135;3000;16;0.4;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
8255;3000;16;0.4;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
8550;3000;16;0.4;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
8564;3000;16;0.4;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
8738;3000;16;0.4;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
8767;3000;16;0.4;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
8927;3000;16;0.4;3;1;0.661;0.7;FALSE;FALSE;"NOT-flipped"
9532;3000;16;0.4;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
9607;3000;16;0.4;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
9678;3000;16;0.4;3;1;0.713;0.744;FALSE;FALSE;"NOT-flipped"
9970;3000;16;0.4;3;1;NA;NA;FALSE;TRUE;"NOT-IMP"
10023;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
10069;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
10216;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
10244;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
10850;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
10935;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
11098;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
11471;3000;16;0.4;3;2;0.875;0.863;FALSE;FALSE;"NOT-flipped"
1150;3000;16;0.4;3;2;0.84;0.884;FALSE;FALSE;"NOT-flipped"
11771;3000;16;0.4;3;2;0.871;0.888;FALSE;FALSE;"NOT-flipped"
12519;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
12599;3000;16;0.4;3;2;0.875;0.883;FALSE;FALSE;"NOT-flipped"
1273;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
12895;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
12934;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
12967;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
1298;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
13109;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
13110;3000;16;0.4;3;2;0.872;0.88;FALSE;FALSE;"NOT-flipped"
13213;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
13246;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
13374;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
13495;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
13543;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
1361;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
13728;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
13759;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
13810;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
1395;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
14042;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
14687;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
14797;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
14800;3000;16;0.4;3;2;0.866;0.874;FALSE;FALSE;"NOT-flipped"
14857;3000;16;0.4;3;2;0.847;0.873;FALSE;FALSE;"NOT-flipped"
14984;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
15487;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
15732;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
15807;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
16409;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
16434;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
1667;3000;16;0.4;3;2;0.86;0.864;FALSE;FALSE;"NOT-flipped"
16924;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
17347;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
17718;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
17746;3000;16;0.4;3;2;0.855;0.881;FALSE;FALSE;"NOT-flipped"
18131;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
18172;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
18267;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
18293;3000;16;0.4;3;2;0.881;0.878;FALSE;FALSE;"NOT-flipped"
18434;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
1901;3000;16;0.4;3;2;0.867;0.875;FALSE;FALSE;"NOT-flipped"
19019;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
19037;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
19404;3000;16;0.4;3;2;0.892;0.873;FALSE;FALSE;"NOT-flipped"
1955;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
19606;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
19637;3000;16;0.4;3;2;0.876;0.873;FALSE;FALSE;"NOT-flipped"
19807;3000;16;0.4;3;2;0.862;0.895;FALSE;FALSE;"NOT-flipped"
2086;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
2358;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
2558;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
2598;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
2655;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
2675;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
2922;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
2961;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
3416;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
3442;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
3569;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
3981;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
4156;3000;16;0.4;3;2;0.88;0.888;FALSE;FALSE;"NOT-flipped"
4240;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
4265;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
4365;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
4414;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
4941;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
5788;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
6518;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
6846;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
6884;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
7029;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
7146;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
7195;3000;16;0.4;3;2;0.855;0.872;FALSE;FALSE;"NOT-flipped"
7412;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
7466;3000;16;0.4;3;2;0.853;0.87;FALSE;FALSE;"NOT-flipped"
7495;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
7849;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
7936;3000;16;0.4;3;2;0.883;0.85;FALSE;FALSE;"NOT-flipped"
8100;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
8135;3000;16;0.4;3;2;0.881;0.893;FALSE;FALSE;"NOT-flipped"
8255;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
8550;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
8564;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
8738;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
8767;3000;16;0.4;3;2;0.848;0.872;FALSE;FALSE;"NOT-flipped"
8927;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
9532;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
9607;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
9678;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
9970;3000;16;0.4;3;2;NA;NA;FALSE;TRUE;"NOT-IMP"
10023;3000;16;0.8;1;1;0.783;0.781;FALSE;FALSE;"NOT-flipped"
10069;3000;16;0.8;1;1;0.799;0.792;FALSE;FALSE;"NOT-flipped"
10216;3000;16;0.8;1;1;0.775;0.771;FALSE;FALSE;"NOT-flipped"
10244;3000;16;0.8;1;1;0.804;0.801;FALSE;FALSE;"NOT-flipped"
10850;3000;16;0.8;1;1;0.792;0.801;FALSE;FALSE;"NOT-flipped"
10935;3000;16;0.8;1;1;0.789;0.788;FALSE;FALSE;"NOT-flipped"
11098;3000;16;0.8;1;1;0.796;0.791;FALSE;FALSE;"NOT-flipped"
11471;3000;16;0.8;1;1;0.793;0.793;FALSE;FALSE;"NOT-flipped"
1150;3000;16;0.8;1;1;0.804;0.805;FALSE;FALSE;"NOT-flipped"
11771;3000;16;0.8;1;1;0.784;0.793;FALSE;FALSE;"NOT-flipped"
12519;3000;16;0.8;1;1;0.781;0.78;FALSE;FALSE;"NOT-flipped"
12599;3000;16;0.8;1;1;0.793;0.797;FALSE;FALSE;"NOT-flipped"
1273;3000;16;0.8;1;1;0.804;0.79;FALSE;FALSE;"NOT-flipped"
12895;3000;16;0.8;1;1;0.8;0.797;FALSE;FALSE;"NOT-flipped"
12934;3000;16;0.8;1;1;0.809;0.79;FALSE;FALSE;"NOT-flipped"
12967;3000;16;0.8;1;1;0.797;0.786;FALSE;FALSE;"NOT-flipped"
1298;3000;16;0.8;1;1;0.795;0.789;FALSE;FALSE;"NOT-flipped"
13109;3000;16;0.8;1;1;0.792;0.784;FALSE;FALSE;"NOT-flipped"
13110;3000;16;0.8;1;1;0.801;0.796;FALSE;FALSE;"NOT-flipped"
13213;3000;16;0.8;1;1;0.79;0.785;FALSE;FALSE;"NOT-flipped"
13246;3000;16;0.8;1;1;0.789;0.778;FALSE;FALSE;"NOT-flipped"
13374;3000;16;0.8;1;1;0.798;0.788;FALSE;FALSE;"NOT-flipped"
13495;3000;16;0.8;1;1;0.771;0.778;FALSE;FALSE;"NOT-flipped"
13543;3000;16;0.8;1;1;0.804;0.792;FALSE;FALSE;"NOT-flipped"
1361;3000;16;0.8;1;1;0.77;0.767;FALSE;FALSE;"NOT-flipped"
13728;3000;16;0.8;1;1;0.787;0.788;FALSE;FALSE;"NOT-flipped"
13759;3000;16;0.8;1;1;0.789;0.785;FALSE;FALSE;"NOT-flipped"
13810;3000;16;0.8;1;1;0.806;0.782;FALSE;FALSE;"NOT-flipped"
1395;3000;16;0.8;1;1;0.81;0.783;FALSE;FALSE;"NOT-flipped"
14042;3000;16;0.8;1;1;0.791;0.783;FALSE;FALSE;"NOT-flipped"
14687;3000;16;0.8;1;1;0.821;0.803;FALSE;FALSE;"NOT-flipped"
14797;3000;16;0.8;1;1;0.772;0.8;FALSE;FALSE;"NOT-flipped"
14800;3000;16;0.8;1;1;0.796;0.788;FALSE;FALSE;"NOT-flipped"
14857;3000;16;0.8;1;1;0.806;0.784;FALSE;FALSE;"NOT-flipped"
14984;3000;16;0.8;1;1;0.785;0.758;FALSE;FALSE;"NOT-flipped"
15487;3000;16;0.8;1;1;0.796;0.784;FALSE;FALSE;"NOT-flipped"
15732;3000;16;0.8;1;1;0.785;0.794;FALSE;FALSE;"NOT-flipped"
15807;3000;16;0.8;1;1;0.779;0.819;FALSE;FALSE;"NOT-flipped"
16409;3000;16;0.8;1;1;0.798;0.78;FALSE;FALSE;"NOT-flipped"
16434;3000;16;0.8;1;1;0.81;0.785;FALSE;FALSE;"NOT-flipped"
1667;3000;16;0.8;1;1;0.778;0.794;FALSE;FALSE;"NOT-flipped"
16924;3000;16;0.8;1;1;0.788;0.782;FALSE;FALSE;"NOT-flipped"
17347;3000;16;0.8;1;1;0.793;0.788;FALSE;FALSE;"NOT-flipped"
17718;3000;16;0.8;1;1;0.797;0.781;FALSE;FALSE;"NOT-flipped"
17746;3000;16;0.8;1;1;0.81;0.786;FALSE;FALSE;"NOT-flipped"
18131;3000;16;0.8;1;1;0.802;0.784;FALSE;FALSE;"NOT-flipped"
18172;3000;16;0.8;1;1;0.789;0.786;FALSE;FALSE;"NOT-flipped"
18267;3000;16;0.8;1;1;0.794;0.79;FALSE;FALSE;"NOT-flipped"
18293;3000;16;0.8;1;1;0.8;0.803;FALSE;FALSE;"NOT-flipped"
18434;3000;16;0.8;1;1;0.8;0.806;FALSE;FALSE;"NOT-flipped"
1901;3000;16;0.8;1;1;0.774;0.779;FALSE;FALSE;"NOT-flipped"
19019;3000;16;0.8;1;1;0.795;0.805;FALSE;FALSE;"NOT-flipped"
19037;3000;16;0.8;1;1;0.777;0.795;FALSE;FALSE;"NOT-flipped"
19404;3000;16;0.8;1;1;0.799;0.797;FALSE;FALSE;"NOT-flipped"
1955;3000;16;0.8;1;1;0.798;0.787;FALSE;FALSE;"NOT-flipped"
19606;3000;16;0.8;1;1;0.775;0.79;FALSE;FALSE;"NOT-flipped"
19637;3000;16;0.8;1;1;0.802;0.799;FALSE;FALSE;"NOT-flipped"
19807;3000;16;0.8;1;1;0.815;0.776;FALSE;FALSE;"NOT-flipped"
2086;3000;16;0.8;1;1;0.791;0.795;FALSE;FALSE;"NOT-flipped"
2358;3000;16;0.8;1;1;0.792;0.783;FALSE;FALSE;"NOT-flipped"
2558;3000;16;0.8;1;1;0.799;0.783;FALSE;FALSE;"NOT-flipped"
2598;3000;16;0.8;1;1;0.777;0.784;FALSE;FALSE;"NOT-flipped"
2655;3000;16;0.8;1;1;0.785;0.777;FALSE;FALSE;"NOT-flipped"
2675;3000;16;0.8;1;1;0.792;0.8;FALSE;FALSE;"NOT-flipped"
2922;3000;16;0.8;1;1;0.806;0.794;FALSE;FALSE;"NOT-flipped"
2961;3000;16;0.8;1;1;0.79;0.791;FALSE;FALSE;"NOT-flipped"
3416;3000;16;0.8;1;1;0.777;0.774;FALSE;FALSE;"NOT-flipped"
3442;3000;16;0.8;1;1;0.793;0.795;FALSE;FALSE;"NOT-flipped"
3569;3000;16;0.8;1;1;0.784;0.786;FALSE;FALSE;"NOT-flipped"
3981;3000;16;0.8;1;1;0.783;0.783;FALSE;FALSE;"NOT-flipped"
4156;3000;16;0.8;1;1;0.787;0.786;FALSE;FALSE;"NOT-flipped"
4240;3000;16;0.8;1;1;0.799;0.807;FALSE;FALSE;"NOT-flipped"
4265;3000;16;0.8;1;1;0.769;0.8;FALSE;FALSE;"NOT-flipped"
4365;3000;16;0.8;1;1;0.818;0.782;FALSE;FALSE;"NOT-flipped"
4414;3000;16;0.8;1;1;0.803;0.811;FALSE;FALSE;"NOT-flipped"
4941;3000;16;0.8;1;1;0.78;0.794;FALSE;FALSE;"NOT-flipped"
5788;3000;16;0.8;1;1;0.791;0.798;FALSE;FALSE;"NOT-flipped"
6518;3000;16;0.8;1;1;0.81;0.791;FALSE;FALSE;"NOT-flipped"
6846;3000;16;0.8;1;1;0.787;0.788;FALSE;FALSE;"NOT-flipped"
6884;3000;16;0.8;1;1;0.79;0.786;FALSE;FALSE;"NOT-flipped"
7029;3000;16;0.8;1;1;0.784;0.777;FALSE;FALSE;"NOT-flipped"
7146;3000;16;0.8;1;1;0.787;0.799;FALSE;FALSE;"NOT-flipped"
7195;3000;16;0.8;1;1;0.782;0.785;FALSE;FALSE;"NOT-flipped"
7412;3000;16;0.8;1;1;0.798;0.799;FALSE;FALSE;"NOT-flipped"
7466;3000;16;0.8;1;1;0.8;0.8;FALSE;FALSE;"NOT-flipped"
7495;3000;16;0.8;1;1;0.787;0.778;FALSE;FALSE;"NOT-flipped"
7849;3000;16;0.8;1;1;0.799;0.777;FALSE;FALSE;"NOT-flipped"
7936;3000;16;0.8;1;1;0.805;0.801;FALSE;FALSE;"NOT-flipped"
8100;3000;16;0.8;1;1;0.783;0.775;FALSE;FALSE;"NOT-flipped"
8135;3000;16;0.8;1;1;0.792;0.784;FALSE;FALSE;"NOT-flipped"
8255;3000;16;0.8;1;1;0.761;0.776;FALSE;FALSE;"NOT-flipped"
8550;3000;16;0.8;1;1;0.799;0.795;FALSE;FALSE;"NOT-flipped"
8564;3000;16;0.8;1;1;0.789;0.78;FALSE;FALSE;"NOT-flipped"
8738;3000;16;0.8;1;1;0.794;0.774;FALSE;FALSE;"NOT-flipped"
8767;3000;16;0.8;1;1;0.793;0.781;FALSE;FALSE;"NOT-flipped"
8927;3000;16;0.8;1;1;0.786;0.793;FALSE;FALSE;"NOT-flipped"
9532;3000;16;0.8;1;1;0.799;0.8;FALSE;FALSE;"NOT-flipped"
9607;3000;16;0.8;1;1;0.786;0.762;FALSE;FALSE;"NOT-flipped"
9678;3000;16;0.8;1;1;0.792;0.794;FALSE;FALSE;"NOT-flipped"
9970;3000;16;0.8;1;1;0.779;0.771;FALSE;FALSE;"NOT-flipped"
10023;3000;16;0.8;1;2;0.892;0.891;FALSE;FALSE;"NOT-flipped"
10069;3000;16;0.8;1;2;0.882;0.882;FALSE;FALSE;"NOT-flipped"
10216;3000;16;0.8;1;2;0.887;0.877;FALSE;FALSE;"NOT-flipped"
10244;3000;16;0.8;1;2;0.897;0.887;FALSE;FALSE;"NOT-flipped"
10850;3000;16;0.8;1;2;0.889;0.893;FALSE;FALSE;"NOT-flipped"
10935;3000;16;0.8;1;2;0.896;0.885;FALSE;FALSE;"NOT-flipped"
11098;3000;16;0.8;1;2;0.88;0.878;FALSE;FALSE;"NOT-flipped"
11471;3000;16;0.8;1;2;0.89;0.889;FALSE;FALSE;"NOT-flipped"
1150;3000;16;0.8;1;2;0.874;0.887;FALSE;FALSE;"NOT-flipped"
11771;3000;16;0.8;1;2;0.889;0.886;FALSE;FALSE;"NOT-flipped"
12519;3000;16;0.8;1;2;0.895;0.893;FALSE;FALSE;"NOT-flipped"
12599;3000;16;0.8;1;2;0.896;0.894;FALSE;FALSE;"NOT-flipped"
1273;3000;16;0.8;1;2;0.886;0.877;FALSE;FALSE;"NOT-flipped"
12895;3000;16;0.8;1;2;0.893;0.878;FALSE;FALSE;"NOT-flipped"
12934;3000;16;0.8;1;2;0.884;0.889;FALSE;FALSE;"NOT-flipped"
12967;3000;16;0.8;1;2;0.893;0.889;FALSE;FALSE;"NOT-flipped"
1298;3000;16;0.8;1;2;0.888;0.89;FALSE;FALSE;"NOT-flipped"
13109;3000;16;0.8;1;2;0.879;0.876;FALSE;FALSE;"NOT-flipped"
13110;3000;16;0.8;1;2;0.889;0.882;FALSE;FALSE;"NOT-flipped"
13213;3000;16;0.8;1;2;0.884;0.896;FALSE;FALSE;"NOT-flipped"
13246;3000;16;0.8;1;2;0.901;0.89;FALSE;FALSE;"NOT-flipped"
13374;3000;16;0.8;1;2;0.893;0.893;FALSE;FALSE;"NOT-flipped"
13495;3000;16;0.8;1;2;0.899;0.892;FALSE;FALSE;"NOT-flipped"
13543;3000;16;0.8;1;2;0.89;0.886;FALSE;FALSE;"NOT-flipped"
1361;3000;16;0.8;1;2;0.894;0.889;FALSE;FALSE;"NOT-flipped"
13728;3000;16;0.8;1;2;0.888;0.881;FALSE;FALSE;"NOT-flipped"
13759;3000;16;0.8;1;2;0.887;0.885;FALSE;FALSE;"NOT-flipped"
13810;3000;16;0.8;1;2;0.891;0.882;FALSE;FALSE;"NOT-flipped"
1395;3000;16;0.8;1;2;0.895;0.893;FALSE;FALSE;"NOT-flipped"
14042;3000;16;0.8;1;2;0.891;0.889;FALSE;FALSE;"NOT-flipped"
14687;3000;16;0.8;1;2;0.896;0.878;FALSE;FALSE;"NOT-flipped"
14797;3000;16;0.8;1;2;0.884;0.873;FALSE;FALSE;"NOT-flipped"
14800;3000;16;0.8;1;2;0.887;0.887;FALSE;FALSE;"NOT-flipped"
14857;3000;16;0.8;1;2;0.89;0.894;FALSE;FALSE;"NOT-flipped"
14984;3000;16;0.8;1;2;0.897;0.889;FALSE;FALSE;"NOT-flipped"
15487;3000;16;0.8;1;2;0.892;0.887;FALSE;FALSE;"NOT-flipped"
15732;3000;16;0.8;1;2;0.883;0.895;FALSE;FALSE;"NOT-flipped"
15807;3000;16;0.8;1;2;0.894;0.886;FALSE;FALSE;"NOT-flipped"
16409;3000;16;0.8;1;2;0.888;0.895;FALSE;FALSE;"NOT-flipped"
16434;3000;16;0.8;1;2;0.886;0.889;FALSE;FALSE;"NOT-flipped"
1667;3000;16;0.8;1;2;0.881;0.89;FALSE;FALSE;"NOT-flipped"
16924;3000;16;0.8;1;2;0.894;0.893;FALSE;FALSE;"NOT-flipped"
17347;3000;16;0.8;1;2;0.897;0.879;FALSE;FALSE;"NOT-flipped"
17718;3000;16;0.8;1;2;0.893;0.888;FALSE;FALSE;"NOT-flipped"
17746;3000;16;0.8;1;2;0.896;0.888;FALSE;FALSE;"NOT-flipped"
18131;3000;16;0.8;1;2;0.879;0.878;FALSE;FALSE;"NOT-flipped"
18172;3000;16;0.8;1;2;0.898;0.889;FALSE;FALSE;"NOT-flipped"
18267;3000;16;0.8;1;2;0.89;0.892;FALSE;FALSE;"NOT-flipped"
18293;3000;16;0.8;1;2;0.895;0.891;FALSE;FALSE;"NOT-flipped"
18434;3000;16;0.8;1;2;0.889;0.884;FALSE;FALSE;"NOT-flipped"
1901;3000;16;0.8;1;2;0.895;0.881;FALSE;FALSE;"NOT-flipped"
